Date,open,high,low,close,volume,dividends,stock splits,capital gains
2019-04-17 00:00:00-04:00,261.1801610882623,261.20704882392914,259.02008848058534,259.4324035644531,58268300,0.0,0.0,0.0
2019-04-18 00:00:00-04:00,260.0150477371109,260.2122336271481,258.7243814300919,259.9433288574219,68708500,0.0,0.0,0.0
2019-04-22 00:00:00-04:00,259.18154767386676,260.3198320837561,259.0919127342727,260.1674499511719,40160100,0.0,0.0,0.0
2019-04-23 00:00:00-04:00,260.5348854922284,262.73978971372134,260.3018675160108,262.5067443847656,52246600,0.0,0.0,0.0
2019-04-24 00:00:00-04:00,262.4260865735888,262.7577111776434,261.7807534093311,261.9241638183594,50392900,0.0,0.0,0.0
2019-04-25 00:00:00-04:00,261.82553404227406,262.41709166992746,260.5796989626639,261.7627868652344,57770900,0.0,0.0,0.0
2019-04-26 00:00:00-04:00,261.807637361224,263.0534725329662,261.0368098429491,262.9817810058594,50916400,0.0,0.0,0.0
2019-04-29 00:00:00-04:00,263.071451059731,263.91397021762236,262.98181612432387,263.39410400390625,57197700,0.0,0.0,0.0
2019-04-30 00:00:00-04:00,263.05349888175925,263.8153547781804,261.6463371185243,263.5285339355469,81111700,0.0,0.0,0.0
2019-05-01 00:00:00-04:00,264.1559192830297,264.3620768674727,261.53872727662645,261.5476989746094,71671900,0.0,0.0,0.0
2019-05-02 00:00:00-04:00,261.4311183473855,262.3453560513314,259.4951193512274,260.98297119140625,65030200,0.0,0.0,0.0
2019-05-03 00:00:00-04:00,262.4529364877734,263.8152941480737,261.09055147473833,263.5374450683594,56543700,0.0,0.0,0.0
2019-05-06 00:00:00-04:00,259.2531340651493,262.89208684427564,258.9394255801766,262.4529113769531,107198100,0.0,0.0,0.0
2019-05-07 00:00:00-04:00,260.0597817341801,260.65133924554493,256.1698678134456,258.07000732421875,144729900,0.0,0.0,0.0
2019-05-08 00:00:00-04:00,257.71160888671875,259.4145633124021,257.1200511141195,257.71160888671875,91568300,0.0,0.0,0.0
2019-05-09 00:00:00-04:00,255.65009859984357,257.53229523036543,253.92022936912662,256.9317932128906,103471100,0.0,0.0,0.0
2019-05-10 00:00:00-04:00,255.99962249136024,258.9753267004435,253.02391828227698,258.2224426269531,112429300,0.0,0.0,0.0
2019-05-13 00:00:00-04:00,253.1314136370308,254.0904276188536,250.8996225352691,251.73316955566406,127290500,0.0,0.0,0.0
2019-05-14 00:00:00-04:00,252.7461241923132,255.53361482787994,252.62065716245965,254.00990295410156,77003200,0.0,0.0,0.0
2019-05-15 00:00:00-04:00,252.38752291444266,256.1340267354628,252.18136536681158,255.49766540527344,73956400,0.0,0.0,0.0
2019-05-16 00:00:00-04:00,256.1968305524886,259.2173388055751,256.1251390237881,257.86395263671875,76749600,0.0,0.0,0.0
2019-05-17 00:00:00-04:00,255.56944858720954,258.6706201620972,255.5515051899321,256.19683837890625,100353000,0.0,0.0,0.0
2019-05-20 00:00:00-04:00,254.6013868725707,256.30434077404203,253.75886794240608,254.5028076171875,62877600,0.0,0.0,0.0
2019-05-21 00:00:00-04:00,256.1878317468838,257.1737611168127,255.93687039387783,256.7973327636719,46847100,0.0,0.0,0.0
2019-05-22 00:00:00-04:00,255.8473100078011,256.95870658280177,255.53360142051318,256.0086364746094,49482500,0.0,0.0,0.0
2019-05-23 00:00:00-04:00,253.7948107232789,253.83961451721484,251.47341073087986,252.88059997558594,98733800,0.0,0.0,0.0
2019-05-24 00:00:00-04:00,254.31452112285137,254.72683617081282,252.83564108449852,253.45408630371094,55268100,0.0,0.0,0.0
2019-05-28 00:00:00-04:00,253.73200127216015,254.68207123353233,251.0789772679172,251.09689331054688,70029400,0.0,0.0,0.0
2019-05-29 00:00:00-04:00,249.98544567865576,250.3887617006994,248.01358728400507,249.41180419921875,104972900,0.0,0.0,0.0
2019-05-30 00:00:00-04:00,250.16477014535002,250.9983449029981,248.9995981182362,250.09307861328125,62523800,0.0,0.0,0.0
2019-05-31 00:00:00-04:00,247.55658197670175,248.3811576995462,246.69611945798482,246.72300720214844,86862800,0.0,0.0,0.0
2019-06-03 00:00:00-04:00,246.75881491471756,247.87021124414102,244.7690402055251,246.09556579589844,96428000,0.0,0.0,0.0
2019-06-04 00:00:00-04:00,248.3811324117829,251.57193870713078,247.93298515285497,251.4375,77231900,0.0,0.0,0.0
2019-06-05 00:00:00-04:00,253.05083906616554,253.6423967767411,251.249305543641,253.61550903320312,71169700,0.0,0.0,0.0
2019-06-06 00:00:00-04:00,253.91124723987323,255.93685397607697,253.26591418029244,255.26463317871094,69430400,0.0,0.0,0.0
2019-06-07 00:00:00-04:00,256.2774339212914,258.8946254277593,256.10713580857265,257.8190612792969,74272200,0.0,0.0,0.0
2019-06-10 00:00:00-04:00,259.36074011961,260.6603781109152,258.9125928609169,259.0022277832031,60799100,0.0,0.0,0.0
2019-06-11 00:00:00-04:00,260.8127359235809,261.18021996235245,258.2941504883736,258.9394836425781,58641300,0.0,0.0,0.0
2019-06-12 00:00:00-04:00,258.70643444478026,259.26213260858515,257.97146645593216,258.48236083984375,47096300,0.0,0.0,0.0
2019-06-13 00:00:00-04:00,259.38762374939733,259.907489878774,258.6885151310274,259.5489501953125,48945200,0.0,0.0,0.0
2019-06-14 00:00:00-04:00,259.2621765136719,259.8626785590629,258.50032065732336,259.2621765136719,52324700,0.0,0.0,0.0
2019-06-17 00:00:00-04:00,259.4951564689148,260.1225735181229,259.19041964158777,259.3607177734375,39205700,0.0,0.0,0.0
2019-06-18 00:00:00-04:00,261.1712383067742,263.12515353382963,260.81269866463964,262.07647705078125,85434800,0.0,0.0,0.0
2019-06-19 00:00:00-04:00,262.21091089679237,263.19684018898215,261.24292499801845,262.66802978515625,78674400,0.0,0.0,0.0
2019-06-20 00:00:00-04:00,265.33896606301266,265.5809556714044,262.7307464283125,265.1776123046875,116570000,0.0,0.0,0.0
2019-06-21 00:00:00-04:00,264.9092951972342,266.1611896327849,264.57605770329127,264.7922058105469,83309500,1.432,0.0,0.0
2019-06-24 00:00:00-04:00,264.99930833046005,265.3145150896043,264.3148028256005,264.4679260253906,47582700,0.0,0.0,0.0
2019-06-25 00:00:00-04:00,264.5219777826687,264.5489962916945,261.7659799189752,261.8740539550781,82028700,0.0,0.0,0.0
2019-06-26 00:00:00-04:00,262.7657201720802,263.27008405135524,261.5048104738926,261.6128845214844,51584900,0.0,0.0,0.0
2019-06-27 00:00:00-04:00,262.3694314566564,263.044921742749,261.9911722884758,262.5405578613281,40355200,0.0,0.0,0.0
2019-06-28 00:00:00-04:00,263.51328434422294,264.386919654963,262.99993255253844,263.8915710449219,59350900,0.0,0.0,0.0
2019-07-01 00:00:00-04:00,267.2059187927584,267.42209435949115,265.0893772140861,266.2872619628906,78705600,0.0,0.0,0.0
2019-07-02 00:00:00-04:00,266.24229214980755,267.0348719972859,265.40469060063094,266.9808349609375,61504500,0.0,0.0,0.0
2019-07-03 00:00:00-04:00,267.6563319741,269.1334176326338,267.51222404503983,269.1153869628906,40898900,0.0,0.0,0.0
2019-07-05 00:00:00-04:00,267.8904251985188,268.971220578247,266.60249706914334,268.80908203125,51677300,0.0,0.0,0.0
2019-07-08 00:00:00-04:00,267.5031881847624,268.6290054105684,266.79166400203684,267.3320617675781,45841800,0.0,0.0,0.0
2019-07-09 00:00:00-04:00,266.1791493551212,267.9624257362326,266.12511234270954,267.66522216796875,41101300,0.0,0.0,0.0
2019-07-10 00:00:00-04:00,268.7280962470277,269.8899474589201,268.1967137512382,268.9442443847656,58448500,0.0,0.0,0.0
2019-07-11 00:00:00-04:00,269.5836613281804,269.8178125905179,268.57493362213694,269.57464599609375,50826100,0.0,0.0,0.0
2019-07-12 00:00:00-04:00,270.060982268774,270.85356181926977,269.75476334894904,270.781494140625,40326000,0.0,0.0,0.0
2019-07-15 00:00:00-04:00,271.21389592419735,271.21389592419735,270.3672791135901,270.87164306640625,33900000,0.0,0.0,0.0
2019-07-16 00:00:00-04:00,270.78148900906183,270.988649224032,269.6917058906657,269.9979248046875,36650100,0.0,0.0,0.0
2019-07-17 00:00:00-04:00,269.9709674033634,270.1330784852856,268.16064453125,268.16064453125,36036300,0.0,0.0,0.0
2019-07-18 00:00:00-04:00,267.66527620399694,269.5206206333886,267.22396468495583,269.142333984375,51392600,0.0,0.0,0.0
2019-07-19 00:00:00-04:00,270.2321804207565,270.25919893598274,267.4761819245853,267.6473083496094,58678600,0.0,0.0,0.0
2019-07-22 00:00:00-04:00,268.0435817376525,268.8451768651962,267.5302299272995,268.3047790527344,43638100,0.0,0.0,0.0
2019-07-23 00:00:00-04:00,269.42157698333074,270.22314453125,268.5929634364693,270.22314453125,44564500,0.0,0.0,0.0
2019-07-24 00:00:00-04:00,269.46663183286364,271.49310302734375,269.37656094928735,271.49310302734375,47213200,0.0,0.0,0.0
2019-07-25 00:00:00-04:00,271.04278384762506,271.09682088216147,269.39457183693844,270.1961669921875,55394100,0.0,0.0,0.0
2019-07-26 00:00:00-04:00,270.88065244844626,272.2046146669419,270.75454772012597,272.0064697265625,45084100,0.0,0.0,0.0
2019-07-29 00:00:00-04:00,271.8893645581002,272.00645394595506,270.9616922741828,271.5110778808594,38126500,0.0,0.0,0.0
2019-07-30 00:00:00-04:00,270.11513800358495,271.2499708120001,269.73685123885383,270.84466552734375,45849000,0.0,0.0,0.0
2019-07-31 00:00:00-04:00,271.08776437141046,271.2769214493316,265.8729989303073,267.8814392089844,104245200,0.0,0.0,0.0
2019-08-01 00:00:00-04:00,268.03454960744455,270.9796773444244,264.75615690970017,265.5487365722656,142646600,0.0,0.0,0.0
2019-08-02 00:00:00-04:00,264.6570998538528,264.900266462213,262.0001603982473,263.5492858886719,116749700,0.0,0.0,0.0
2019-08-05 00:00:00-04:00,259.4693010032003,259.577375041092,253.7321417770538,255.62351989746094,178745400,0.0,0.0,0.0
2019-08-06 00:00:00-04:00,257.50590864289825,259.42430546615407,256.0378386800961,259.2081298828125,120711700,0.0,0.0,0.0
2019-08-07 00:00:00-04:00,256.1459566755456,260.12685889869357,254.02042672269945,259.3612976074219,140572300,0.0,0.0,0.0
2019-08-08 00:00:00-04:00,260.8473662533496,264.4499816894531,260.2979805925156,264.4499816894531,87713900,0.0,0.0,0.0
2019-08-09 00:00:00-04:00,263.5132098204003,264.1076444758025,260.87430145284293,262.6485900878906,93730000,0.0,0.0,0.0
2019-08-12 00:00:00-04:00,261.1535149881845,262.6395879585057,258.50559115636844,259.4512939453125,65527600,0.0,0.0,0.0
2019-08-13 00:00:00-04:00,259.1541243644712,264.92731871564195,258.8118715111946,263.48626708984375,94299800,0.0,0.0,0.0
2019-08-14 00:00:00-04:00,259.4512788383251,260.0547013343165,255.5694641754447,255.69554138183594,135622100,0.0,0.0,0.0
2019-08-15 00:00:00-04:00,256.5782845571381,257.2627903089228,254.33566516669413,256.3711242675781,99556600,0.0,0.0,0.0
2019-08-16 00:00:00-04:00,258.019294138563,260.5861353169893,256.42511942287445,260.1538391113281,83018300,0.0,0.0,0.0
2019-08-19 00:00:00-04:00,263.16206971711466,263.9636374091486,262.4865792806224,263.28814697265625,53571800,0.0,0.0,0.0
2019-08-20 00:00:00-04:00,262.78369081572106,263.3150731411027,261.14452215391043,261.2705993652344,51596400,0.0,0.0,0.0
2019-08-21 00:00:00-04:00,263.42316718942703,263.7653924594661,262.7386616778172,263.3961486816406,49524700,0.0,0.0,0.0
2019-08-22 00:00:00-04:00,264.09874699254823,264.72918821676154,261.54988112141444,263.3151550292969,51666400,0.0,0.0,0.0
2019-08-23 00:00:00-04:00,262.0181829782447,263.67538246569245,255.30830200906564,256.55120849609375,149161500,0.0,0.0,0.0
2019-08-26 00:00:00-04:00,258.7308184666326,259.3883056640625,257.20871127967257,259.3883056640625,72423800,0.0,0.0,0.0
2019-08-27 00:00:00-04:00,260.7753021102791,261.1445734568892,257.6139985597237,258.37054443359375,66668900,0.0,0.0,0.0
2019-08-28 00:00:00-04:00,257.71311273483263,260.35202198942807,256.91151759369086,260.1899108886719,59696700,0.0,0.0,0.0
2019-08-29 00:00:00-04:00,262.73872607625174,264.035669739417,261.7389860715827,263.5132751464844,57899400,0.0,0.0,0.0
2019-08-30 00:00:00-04:00,264.99029561256964,265.00829878917193,262.46847659995325,263.3961486816406,62901200,0.0,0.0,0.0
2019-09-03 00:00:00-04:00,261.7028918471687,262.61253318404823,260.53202581575215,261.8559875488281,69101400,0.0,0.0,0.0
2019-09-04 00:00:00-04:00,264.0176945838123,264.84628077081663,263.2701364628627,264.8282775878906,46887300,0.0,0.0,0.0
2019-09-05 00:00:00-04:00,267.3050851284011,269.142399338986,264.7922529907369,268.2327575683594,83258100,0.0,0.0,0.0
2019-09-06 00:00:00-04:00,268.54795139585633,269.07933383116614,267.87246105653117,268.4398498535156,49584300,0.0,0.0,0.0
2019-09-09 00:00:00-04:00,269.42153725651303,269.51158062995825,267.63823319286826,268.5749206542969,51260300,0.0,0.0,0.0
2019-09-10 00:00:00-04:00,267.81841132882255,268.57498473811705,266.5665167900906,268.5119323730469,57947100,0.0,0.0,0.0
2019-09-11 00:00:00-04:00,268.8181325505572,270.5023507072399,268.16966073499134,270.4212951660156,68821100,0.0,0.0,0.0
2019-09-12 00:00:00-04:00,271.32190683250764,272.4116900319859,270.56536107938297,271.3579406738281,72908700,0.0,0.0,0.0
2019-09-13 00:00:00-04:00,271.79927919493423,272.1505473397734,270.80855460332793,271.1778259277344,62104800,0.0,0.0,0.0
2019-09-16 00:00:00-04:00,270.05193321872116,271.2227992214918,269.7006926579238,270.34014892578125,58191200,0.0,0.0,0.0
2019-09-17 00:00:00-04:00,270.1420991494671,271.11479314596744,269.97097273102594,271.0247497558594,41475500,0.0,0.0,0.0
2019-09-18 00:00:00-04:00,270.63738511999253,271.2948721274453,268.6109145675291,271.1867980957031,73375800,0.0,0.0,0.0
2019-09-19 00:00:00-04:00,271.5740673040189,272.56479171883785,270.83552478699335,271.16876220703125,76560500,0.0,0.0,0.0
2019-09-20 00:00:00-04:00,271.76966399396616,272.0501814736541,269.1004817738623,269.8876647949219,89565000,1.384,0.0,0.0
2019-09-23 00:00:00-04:00,269.2270389853923,270.53902859724644,268.97369250459167,269.82421875,43476800,0.0,0.0,0.0
2019-09-24 00:00:00-04:00,270.91001539595555,271.2990782896173,266.74787081467014,267.70697021484375,94869400,0.0,0.0,0.0
2019-09-25 00:00:00-04:00,267.7884732719116,269.7338158847859,266.31362352330837,269.29046630859375,71854000,0.0,0.0,0.0
2019-09-26 00:00:00-04:00,269.2994371147494,269.507526385877,267.32695184488114,268.7294006347656,56179700,0.0,0.0,0.0
2019-09-27 00:00:00-04:00,269.4804578779437,269.5890586383506,265.7345462186397,267.2817687988281,84746600,0.0,0.0,0.0
2019-09-30 00:00:00-04:00,267.7974620299853,269.2270541925325,267.7522324322751,268.52130126953125,51662400,0.0,0.0,0.0
2019-10-01 00:00:00-04:00,269.39902066453936,270.05048714568625,265.1102157710653,265.3273620605469,88242400,0.0,0.0,0.0
2019-10-02 00:00:00-04:00,263.75300095877276,263.7620579252307,259.355622841825,260.64044189453125,122539500,0.0,0.0,0.0
2019-10-03 00:00:00-04:00,260.4142716976358,262.8029916787892,257.7088892026817,262.7758483886719,85278800,0.0,0.0,0.0
2019-10-04 00:00:00-04:00,263.42722355353567,266.5850115298141,263.37290937944215,266.3316650390625,65091200,0.0,0.0,0.0
2019-10-07 00:00:00-04:00,265.5353547676219,267.15497705281575,264.90197490268673,265.1824645996094,59610500,0.0,0.0,0.0
2019-10-08 00:00:00-04:00,263.33670155445475,264.06959764806624,261.029412552643,261.06561279296875,95708100,0.0,0.0,0.0
2019-10-09 00:00:00-04:00,263.0742766520664,264.47672520737086,262.44995371772035,263.5447692871094,62359400,0.0,0.0,0.0
2019-10-10 00:00:00-04:00,263.4634494419576,266.2050317974711,263.3005897248464,265.3273620605469,55296300,0.0,0.0,0.0
2019-10-11 00:00:00-04:00,268.06897647988654,270.30386601879087,267.9513739674856,268.0780334472656,98720400,0.0,0.0,0.0
2019-10-14 00:00:00-04:00,267.7612744976326,268.43085481933645,267.4355551081807,267.7793884277344,40394800,0.0,0.0,0.0
2019-10-15 00:00:00-04:00,268.8199757891408,271.17249535642475,268.702345668871,270.4305419921875,46754500,0.0,0.0,0.0
2019-10-16 00:00:00-04:00,269.9691030471046,270.6839131880785,269.5619536853145,269.9962463378906,48928200,0.0,0.0,0.0
2019-10-17 00:00:00-04:00,271.1543085338405,271.66100152133464,270.10472231326054,270.7923889160156,45736600,0.0,0.0,0.0
2019-10-18 00:00:00-04:00,270.2585525385415,270.90096193087385,268.75655989311184,269.6070861816406,64304000,0.0,0.0,0.0
2019-10-21 00:00:00-04:00,270.91909208308124,271.633874396673,270.48477194824056,271.434814453125,39048600,0.0,0.0,0.0
2019-10-22 00:00:00-04:00,271.9686001962502,272.2581468989858,270.4575783893553,270.5480651855469,48594700,0.0,0.0,0.0
2019-10-23 00:00:00-04:00,270.2947977198641,271.3896137194795,270.08668078906885,271.3353271484375,34352200,0.0,0.0,0.0
2019-10-24 00:00:00-04:00,272.2672627207654,272.4120361034301,270.95527292409713,271.7786560058594,35453100,0.0,0.0,0.0
2019-10-25 00:00:00-04:00,271.2086047238799,273.4344642972805,271.1543181599138,272.8915710449219,45205400,0.0,0.0,0.0
2019-10-28 00:00:00-04:00,274.104059618288,274.9274427834081,274.0769163320841,274.4297790527344,42147000,0.0,0.0,0.0
2019-10-29 00:00:00-04:00,274.1583856411072,275.2713157610166,274.0316985454579,274.348388671875,44284900,0.0,0.0,0.0
2019-10-30 00:00:00-04:00,274.5474127172058,275.56079889886877,273.24447973715274,275.1898498535156,49643900,0.0,0.0,0.0
2019-10-31 00:00:00-04:00,275.1807761315872,275.1807761315872,273.00923050128966,274.4569091796875,69053800,0.0,0.0,0.0
2019-11-01 00:00:00-04:00,275.89548658854665,277.04458871848,275.7325993251926,276.9993591308594,71141500,0.0,0.0,0.0
2019-11-04 00:00:00-05:00,278.5466553353853,278.68237174713806,277.74135860448837,278.1123352050781,60606900,0.0,0.0,0.0
2019-11-05 00:00:00-05:00,278.31131933917163,278.6099229763913,277.51507979017333,277.80462646484375,42933200,0.0,0.0,0.0
2019-11-06 00:00:00-05:00,277.80466795268586,278.13944426471744,276.92699844774336,277.8680114746094,46487100,0.0,0.0,0.0
2019-11-07 00:00:00-05:00,279.19813566220006,280.17532148829997,278.37475257286513,278.8452453613281,54272300,0.0,0.0,0.0
2019-11-08 00:00:00-05:00,278.50145880490663,279.5872455609045,277.80476266430895,279.532958984375,49032100,0.0,0.0,0.0
2019-11-11 00:00:00-05:00,278.15764546419433,279.1710316821398,278.0219014138559,278.9991149902344,35797300,0.0,0.0,0.0
2019-11-12 00:00:00-05:00,279.3609550006953,280.48291404868405,278.81806179232484,279.587158203125,46484600,0.0,0.0,0.0
2019-11-13 00:00:00-05:00,278.6010045783601,280.0758543475074,278.3748013036493,279.677734375,53917700,0.0,0.0,0.0
2019-11-14 00:00:00-05:00,279.3972302414338,280.16632685867756,278.7638500595382,280.0848693847656,51219900,0.0,0.0,0.0
2019-11-15 00:00:00-05:00,281.41494010951646,282.156893425013,280.7273009797878,282.1116638183594,62023600,0.0,0.0,0.0
2019-11-18 00:00:00-05:00,281.8763222079318,282.5549317880183,281.4239158212075,282.3196716308594,49228000,0.0,0.0,0.0
2019-11-19 00:00:00-05:00,282.9168603339979,282.9259172980814,281.5958413744846,282.2382507324219,67804700,0.0,0.0,0.0
2019-11-20 00:00:00-05:00,281.6502452957048,282.16599543485967,279.64155893352347,281.18878173828125,79406200,0.0,0.0,0.0
2019-11-21 00:00:00-05:00,281.2972742396407,281.40584736131234,279.9400549933533,280.73626708984375,54664700,0.0,0.0,0.0
2019-11-22 00:00:00-05:00,281.4782868521623,281.6140032863701,280.3563275124406,281.36065673828125,44850200,0.0,0.0,0.0
2019-11-25 00:00:00-05:00,282.2836143726883,283.5412902832031,282.2836143726883,283.5412902832031,48647200,0.0,0.0,0.0
2019-11-26 00:00:00-05:00,283.5774759909728,284.3646589671821,283.2607858845415,284.1836853027344,37569000,0.0,0.0,0.0
2019-11-27 00:00:00-05:00,284.66313758126563,285.4503479003906,284.4459913485111,285.4503479003906,44444600,0.0,0.0,0.0
2019-11-29 00:00:00-05:00,284.88942079536815,285.13373798853377,284.1655814077503,284.39178466796875,36592700,0.0,0.0,0.0
2019-12-02 00:00:00-05:00,284.6450724653287,284.70841599216465,281.5506279673351,281.97589111328125,75767800,0.0,0.0,0.0
2019-12-03 00:00:00-05:00,279.27054315997344,280.16632685867756,277.89523726060673,280.0848693847656,73941700,0.0,0.0,0.0
2019-12-04 00:00:00-05:00,281.1253797697638,282.4101986278276,280.7815464488824,281.8130187988281,49080000,0.0,0.0,0.0
2019-12-05 00:00:00-05:00,282.50970219442365,282.5277885093226,281.01673902807784,282.3196716308594,40709000,0.0,0.0,0.0
2019-12-06 00:00:00-05:00,284.21976692547145,285.2964962702909,284.2107099622181,284.89837646484375,48927000,0.0,0.0,0.0
2019-12-09 00:00:00-05:00,284.50931743221923,285.17887001730344,283.93022403010826,284.00262451171875,34838500,0.0,0.0,0.0
2019-12-10 00:00:00-05:00,283.94846921875524,284.60896514579474,283.03459910164406,283.6860656738281,52649800,0.0,0.0,0.0
2019-12-11 00:00:00-05:00,284.13847314185796,284.7447101035528,283.6046366954701,284.4913635253906,53429100,0.0,0.0,0.0
2019-12-12 00:00:00-05:00,284.5003229017807,287.72145472298655,284.2650903166584,286.9433288574219,96389600,0.0,0.0,0.0
2019-12-13 00:00:00-05:00,286.7081184759016,288.3367986002163,285.93902182936716,287.11529541015625,81503900,0.0,0.0,0.0
2019-12-16 00:00:00-05:00,288.83442200600217,289.6758915127746,287.0519391986686,289.0877685546875,82749700,0.0,0.0,0.0
2019-12-17 00:00:00-05:00,289.46769094389344,289.7662669851132,289.06957114713896,289.1510009765625,61097700,0.0,0.0,0.0
2019-12-18 00:00:00-05:00,289.540104991012,289.76630819803626,289.11484185729864,289.16912841796875,48133000,0.0,0.0,0.0
2019-12-19 00:00:00-05:00,289.3591315184229,290.42683164173593,289.1057850309427,290.35443115234375,85310500,0.0,0.0,0.0
2019-12-20 00:00:00-05:00,291.38189255833026,292.7548861145354,290.40900397558755,291.6274108886719,147142100,1.57,0.0,0.0
2019-12-23 00:00:00-05:00,292.40945093547714,292.4640044146452,291.92754337051724,292.0730285644531,52990000,0.0,0.0,0.0
2019-12-24 00:00:00-05:00,292.300367254362,292.34581924113377,291.7820814125287,292.0821533203125,20270000,0.0,0.0,0.0
2019-12-26 00:00:00-05:00,292.4638859962015,293.6459423126431,292.45481225232305,293.6368408203125,30911200,0.0,0.0,0.0
2019-12-27 00:00:00-05:00,294.3643024909242,294.418855959817,293.0367885004356,293.56414794921875,42528800,0.0,0.0,0.0
2019-12-30 00:00:00-05:00,293.64599037883215,293.7823740438549,291.4637407446412,291.9456481933594,49729100,0.0,0.0,0.0
2019-12-31 00:00:00-05:00,291.44557119091616,292.9003950592716,291.10004740048026,292.6548767089844,57077300,0.0,0.0,0.0
2020-01-02 00:00:00-05:00,294.18241827406945,295.4099266184102,293.26405545190016,295.3917236328125,59151200,0.0,0.0,0.0
2020-01-03 00:00:00-05:00,292.0183611242532,294.27333912755284,291.9638076663748,293.1549377441406,77709700,0.0,0.0,0.0
2020-01-06 00:00:00-05:00,291.4091808205573,294.35520666204394,291.29097239733835,294.27337646484375,55653900,0.0,0.0,0.0
2020-01-07 00:00:00-05:00,293.70964975181556,294.182483506946,293.0004268675797,293.44598388671875,40496400,0.0,0.0,0.0
2020-01-08 00:00:00-05:00,293.6368636547452,296.2191625683041,293.39137307879764,295.0098571777344,68296000,0.0,0.0,0.0
2020-01-09 00:00:00-05:00,296.56472466503584,297.08301036305517,295.98278400442655,297.01025390625,48473300,0.0,0.0,0.0
2020-01-10 00:00:00-05:00,297.5921661038104,297.7467249999372,295.69181314128934,296.155517578125,53029300,0.0,0.0,0.0
2020-01-13 00:00:00-05:00,296.77387604888196,298.20139552344506,296.34652203143133,298.19232177734375,47086800,0.0,0.0,0.0
2020-01-14 00:00:00-05:00,297.75590717675266,298.80155250187863,297.1830679099241,297.73773193359375,62832800,0.0,0.0,0.0
2020-01-15 00:00:00-05:00,297.64668528110525,299.165136078161,297.56485509579556,298.41046142578125,72056600,0.0,0.0,0.0
2020-01-16 00:00:00-05:00,299.78349174098173,300.8927917480469,299.5561763932098,300.8927917480469,54050300,0.0,0.0,0.0
2020-01-17 00:00:00-05:00,301.602060838024,302.0384886137536,300.8291829872231,301.8293762207031,95846000,0.0,0.0,0.0
2020-01-21 00:00:00-05:00,300.8746127318583,302.0384662952364,300.80188402409743,301.2383117675781,77742400,0.0,0.0,0.0
2020-01-22 00:00:00-05:00,302.0929266833118,302.73852210238783,301.1200383059274,301.27459716796875,48914900,0.0,0.0,0.0
2020-01-23 00:00:00-05:00,300.62914750870215,302.02941805033095,299.51984731959936,301.6202392578125,51963000,0.0,0.0,0.0
2020-01-24 00:00:00-05:00,302.27492953861935,302.3567597530786,297.6558650559744,298.93792724609375,87578400,0.0,0.0,0.0
2020-01-27 00:00:00-05:00,293.71870316935264,295.6190561282533,293.3822808977061,294.14605712890625,84062500,0.0,0.0,0.0
2020-01-28 00:00:00-05:00,295.5645211349526,298.1013683192747,294.23700720360983,297.2284851074219,63834000,0.0,0.0,0.0
2020-01-29 00:00:00-05:00,298.5833415914443,298.81065700129847,296.7829935559523,296.9830322265625,53888900,0.0,0.0,0.0
2020-01-30 00:00:00-05:00,294.9281435840058,298.1560396171247,294.1825699982185,297.9468994140625,75491800,0.0,0.0,0.0
2020-01-31 00:00:00-05:00,297.32844873140954,297.4830353636168,291.6273903002229,292.5366516113281,113845600,0.0,0.0,0.0
2020-02-03 00:00:00-05:00,294.00965659739313,296.56467871474905,293.8914481847437,294.70977783203125,69083000,0.0,0.0,0.0
2020-02-04 00:00:00-05:00,298.3014390790439,300.06540868055777,297.9831919914277,299.20159912109375,62573200,0.0,0.0,0.0
2020-02-05 00:00:00-05:00,302.1202469180403,302.8658478554075,300.6654510138987,302.6567077636719,65951100,0.0,0.0,0.0
2020-02-06 00:00:00-05:00,303.6115159327302,303.86610804710017,302.6022212214516,303.6751708984375,50359700,0.0,0.0,0.0
2020-02-07 00:00:00-05:00,302.62043938821614,303.68425987543606,301.5111391738703,302.05670166015625,64139400,0.0,0.0,0.0
2020-02-10 00:00:00-05:00,301.17464943831084,304.3752394273112,301.138271214443,304.31158447265625,42070000,0.0,0.0,0.0
2020-02-11 00:00:00-05:00,305.6573801762899,306.4393318263524,304.31166303033257,304.83905029296875,54864500,0.0,0.0,0.0
2020-02-12 00:00:00-05:00,306.2664898977061,307.0120908681975,305.9027909055129,306.802978515625,43992700,0.0,0.0,0.0
2020-02-13 00:00:00-05:00,305.3844917782627,307.439431228602,305.1117244832855,306.4756164550781,54501900,0.0,0.0,0.0
2020-02-14 00:00:00-05:00,306.88484460300674,307.084883234379,305.6937143088903,306.9666748046875,64582200,0.0,0.0,0.0
2020-02-18 00:00:00-05:00,305.97562052387593,307.0303672773859,304.79356383100367,306.1756591796875,57226200,0.0,0.0,0.0
2020-02-19 00:00:00-05:00,307.13944365167055,308.31237098409207,306.8575748122398,307.6395263671875,48814700,0.0,0.0,0.0
2020-02-20 00:00:00-05:00,307.0938762204372,307.91223351894865,303.40227787921367,306.3755798339844,74163400,0.0,0.0,0.0
2020-02-21 00:00:00-05:00,305.0299414355744,305.3390870004765,302.40216251122024,303.22052001953125,113788200,0.0,0.0,0.0
2020-02-24 00:00:00-05:00,293.81876238067053,303.29325128301434,292.0911434027477,293.1640930175781,161088400,0.0,0.0,0.0
